The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  2.83557055E+00  -7.98831290E-01  -9.64795197E-01
  2.89245300E+00  -1.91041382E+00  -2.22564151E+00
  2.95972745E+00  -2.71191979E+00  -2.96677483E+00
  3.04752292E+00  -2.94289897E+00  -2.94161475E+00
  3.17017125E+00  -2.32379096E+00  -2.09535413E+00
  3.33747531E+00  -7.34068307E-01  -6.21207594E-01
The toroidal mode    5
 Perpend. k-vec  Curvature        Coriolis
  4.09460791E+00  -8.67937271E-01  -7.36566850E-01
  3.87145367E+00  -2.81578225E+00  -2.54053998E+00
  3.70773740E+00  -3.57449241E+00  -3.57429843E+00
  3.59052323E+00  -3.29810524E+00  -3.60924939E+00
  3.50073589E+00  -2.33031605E+00  -2.71588921E+00
  3.42487024E+00  -9.88571463E-01  -1.19480331E+00
  3.35366801E+00   4.59742645E-01   5.38366737E-01
  3.27931873E+00   1.77414419E+00   2.04577766E+00
  3.19288472E+00   2.71541787E+00   2.94665781E+00
  3.08144550E+00   3.03671766E+00   3.00818034E+00
  2.92613967E+00   2.53198695E+00   2.25202290E+00
  2.71143882E+00   1.22912705E+00   9.98867439E-01
  2.46058156E+00  -3.56458167E-01  -3.13290194E-01
  2.23731865E+00  -1.51144830E+00  -1.37162221E+00
  2.07242975E+00  -1.96200215E+00  -1.96881580E+00
  1.95414748E+00  -1.83139229E+00  -2.01024764E+00
  1.86379307E+00  -1.32922819E+00  -1.55450704E+00
  1.78794338E+00  -6.35324119E-01  -7.72078908E-01
  1.71742018E+00   1.06495302E-01   1.15642335E-01
  1.64462969E+00   7.73056329E-01   8.84395497E-01
  1.56112966E+00   1.24870491E+00   1.34765605E+00
  1.45502789E+00   1.42422740E+00   1.40269771E+00
  1.30931299E+00   1.22765300E+00   1.08310512E+00
  1.11027071E+00   7.17647951E-01   5.75590783E-01
  8.78817123E-01   1.55020937E-01   1.09986462E-01
  6.72492483E-01  -2.07114352E-01  -2.02704432E-01
  5.21367214E-01  -3.49511886E-01  -3.63333176E-01
  4.18016650E-01  -3.64679334E-01  -4.11245881E-01
  3.48579479E-01  -3.28140322E-01  -3.93124881E-01
  3.04888672E-01  -2.82076776E-01  -3.49354506E-01
  2.84930208E-01  -2.46752041E-01  -3.07082066E-01
  2.91363211E-01  -2.28031535E-01  -2.76986665E-01
  3.30074288E-01  -2.18008039E-01  -2.51345705E-01
  4.10019761E-01  -1.88262860E-01  -2.02784914E-01
  5.43615529E-01  -7.66809565E-02  -8.58126548E-02
  7.36689819E-01   2.06168847E-01   1.52314127E-01
  9.58847059E-01   6.66500041E-01   5.33263118E-01
  1.15243558E+00   1.09721960E+00   9.66213343E-01
  1.29533498E+00   1.26297838E+00   1.24214945E+00
  1.39999774E+00   1.10203362E+00   1.18775588E+00
  1.48273428E+00   6.72947543E-01   7.68257281E-01
  1.55511508E+00   7.11705676E-02   7.33698952E-02
  1.62543798E+00  -5.99999385E-01  -7.29806468E-01
  1.70123145E+00  -1.22911940E+00  -1.43836883E+00
  1.79164240E+00  -1.68472099E+00  -1.85034746E+00
  1.91006191E+00  -1.80075312E+00  -1.80826754E+00
  2.07507721E+00  -1.38101491E+00  -1.25473043E+00
  2.29824562E+00  -3.05310257E-01  -2.70962529E-01
  2.54865966E+00   1.17797914E+00   9.56539774E-01
  2.76282096E+00   2.40155355E+00   2.13513112E+00
  2.91773403E+00   2.87546864E+00   2.84763208E+00
  3.02893705E+00   2.56874657E+00   2.78675763E+00
  3.11523746E+00   1.67403541E+00   1.92963944E+00
  3.18951704E+00   4.24417911E-01   4.96094297E-01
  3.26069352E+00  -9.53246728E-01  -1.15253087E+00
  3.33656929E+00  -2.23020726E+00  -2.59975099E+00
  3.42640134E+00  -3.15143395E+00  -3.44934922E+00
  3.54369397E+00  -3.41324338E+00  -3.41375017E+00
  3.70750364E+00  -2.68534886E+00  -2.42364820E+00
  3.93069513E+00  -8.16789360E-01  -6.94239185E-01
The toroidal mode    6
 Perpend. k-vec  Curvature        Coriolis
  4.27885362E+00  -8.22788548E-01  -7.03779277E-01
  3.99973465E+00  -2.85125667E+00  -2.57660462E+00
  3.79456632E+00  -3.64171425E+00  -3.64506319E+00
  3.64760122E+00  -3.37094116E+00  -3.69207334E+00
  3.53511485E+00  -2.39983753E+00  -2.79965315E+00
  3.44023650E+00  -1.05467506E+00  -1.27685788E+00
  3.35140543E+00   3.93639043E-01   4.56312165E-01
  3.25891262E+00   1.70462271E+00   1.96201372E+00
  3.15171609E+00   2.64258195E+00   2.86383386E+00
  3.01392116E+00   2.96949582E+00   2.93741558E+00
  2.82233097E+00   2.49651253E+00   2.21595826E+00
  2.55757628E+00   1.27427578E+00   1.03165501E+00
  2.24726236E+00  -1.83439668E-01  -1.74683457E-01
