The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  2.45435857E+00  -1.52437600E+00  -1.32072362E+00
  2.48383599E+00  -5.15510337E-01  -4.27474357E-01
  2.51575716E+00   6.58980106E-01   5.39465093E-01
  2.54506251E+00   1.68477346E+00   1.45349910E+00
  2.56877796E+00   2.33235080E+00   2.17133592E+00
  2.58705477E+00   2.54075244E+00   2.55929636E+00
  2.60131429E+00   2.36003329E+00   2.54523417E+00
  2.61293750E+00   1.87919513E+00   2.13544362E+00
  2.62295820E+00   1.19083269E+00   1.40077584E+00
  2.63212809E+00   3.81240093E-01   4.55034680E-01
  2.64104036E+00  -4.69088331E-01  -5.64259937E-01
  2.65023969E+00  -1.28146474E+00  -1.51158268E+00
  2.66032270E+00  -1.97400214E+00  -2.24756697E+00
  2.67204776E+00  -2.45720948E+00  -2.65475258E+00
  2.68645700E+00  -2.63262613E+00  -2.65697090E+00
  2.70493369E+00  -2.40158790E+00  -2.24136103E+00
  2.72887332E+00  -1.70070289E+00  -1.47315344E+00
  2.75834402E+00  -5.80042779E-01  -4.80602899E-01
  2.79026743E+00   7.23512548E-01   5.92593634E-01
  2.81958301E+00   1.86110036E+00   1.60592892E+00
  2.84331093E+00   2.57891011E+00   2.40116388E+00
  2.86159841E+00   2.81019924E+00   2.83097694E+00
  2.87586576E+00   2.61093135E+00   2.81606682E+00
  2.88749427E+00   2.07988249E+00   2.36372543E+00
  2.89751826E+00   1.31959818E+00   1.55246118E+00
  2.90668981E+00   4.25528031E-01   5.08122942E-01
  2.91560233E+00  -5.13376269E-01  -6.17348199E-01
  2.92480055E+00  -1.41023023E+00  -1.66326802E+00
  2.93488096E+00  -2.17468950E+00  -2.47584877E+00
  2.94660170E+00  -2.70810754E+00  -2.92558523E+00
  2.96100461E+00  -2.90207293E+00  -2.92865149E+00
  2.97947304E+00  -2.64814721E+00  -2.47118899E+00
  3.00340384E+00  -1.87702979E+00  -1.62558326E+00
  3.03286889E+00  -6.44575221E-01  -5.33731440E-01
  3.06479395E+00   7.88044989E-01   6.45722175E-01
  3.09411779E+00   2.03742725E+00   1.75835874E+00
  3.11785588E+00   2.82546942E+00   2.63099185E+00
  3.13615209E+00   3.07964604E+00   3.10265753E+00
  3.15042586E+00   2.86182941E+00   3.08689946E+00
  3.16205872E+00   2.28056984E+00   2.59200723E+00
  3.17208540E+00   1.44836367E+00   1.70414651E+00
  3.18125831E+00   4.69815970E-01   5.61211203E-01
  3.19017102E+00  -5.57664208E-01  -6.70436460E-01
  3.19936830E+00  -1.53899572E+00  -1.81495336E+00
  3.20944653E+00  -2.37537685E+00  -2.70413058E+00
  3.22116366E+00  -2.95900560E+00  -3.19641787E+00
  3.23556128E+00  -3.17151973E+00  -3.20033207E+00
  3.25402279E+00  -2.89470652E+00  -2.70101696E+00
  3.27794616E+00  -2.05335668E+00  -1.77801308E+00
  3.30740639E+00  -7.09107663E-01  -5.86859981E-01
The toroidal mode    3
 Perpend. k-vec  Curvature        Coriolis
  3.65026156E+00  -7.21264953E-01  -5.99931717E-01
  3.59126150E+00  -2.20238291E+00  -1.90978410E+00
  3.54328560E+00  -3.12657251E+00  -2.91989188E+00
  3.50624030E+00  -3.43301402E+00  -3.46651382E+00
  3.47735101E+00  -3.20831214E+00  -3.46784319E+00
  3.45385244E+00  -2.58333024E+00  -2.94281769E+00
  3.43365754E+00  -1.68732414E+00  -1.99170506E+00
  3.41524694E+00  -6.37018678E-01  -7.67519698E-01
  3.39742631E+00   4.61322202E-01   5.49069184E-01
  3.37910697E+00   1.50606004E+00   1.77009136E+00
  3.35910518E+00   2.39371623E+00   2.71857100E+00
  3.33592242E+00   3.01395977E+00   3.24880637E+00
  3.30749766E+00   3.24926664E+00   3.27116472E+00
  3.27107328E+00   2.98809832E+00   2.77984167E+00
  3.22379579E+00   2.17052405E+00   1.87047543E+00
  3.16531537E+00   8.79139606E-01   7.17656105E-01
  3.10150967E+00  -5.92200069E-01  -4.93674635E-01
  3.04248249E+00  -1.84972912E+00  -1.60492446E+00
  2.99445823E+00  -2.63345390E+00  -2.46023595E+00
  2.95736591E+00  -2.89412042E+00  -2.92315264E+00
  2.92844007E+00  -2.70651602E+00  -2.92617790E+00
  2.90491647E+00  -2.18195553E+00  -2.48625409E+00
  2.88470680E+00  -1.42979316E+00  -1.68833438E+00
  2.86629046E+00  -5.48442801E-01  -6.61343175E-01
  2.84847267E+00   3.72746325E-01   4.42892661E-01
  2.83016520E+00   1.24852906E+00   1.46672068E+00
  2.81018594E+00   1.99234151E+00   2.26200739E+00
  2.78703921E+00   2.51216365E+00   2.70714109E+00
  2.75866799E+00   2.71037304E+00   2.72780355E+00
  2.72231768E+00   2.49497970E+00   2.32018573E+00
  2.67512974E+00   1.81787026E+00   1.56561579E+00
  2.61672868E+00   7.50074723E-01   6.11399023E-01
  2.55295135E+00  -4.63135185E-01  -3.87417552E-01
  2.49388970E+00  -1.49707533E+00  -1.30006482E+00
  2.44579904E+00  -2.14033528E+00  -2.00058002E+00
  2.40864087E+00  -2.35522682E+00  -2.37979147E+00
  2.37966342E+00  -2.20471990E+00  -2.38451261E+00
  2.35610447E+00  -1.78058081E+00  -2.02969048E+00
  2.33587416E+00  -1.17226217E+00  -1.38496370E+00
  2.31745032E+00  -4.59866923E-01  -5.55166652E-01
  2.29963761E+00   2.84170447E-01   3.36716138E-01
  2.28134868E+00   9.90998077E-01   1.16335000E+00
  2.26140398E+00   1.59096679E+00   1.80544379E+00
  2.23831239E+00   2.01036753E+00   2.16547580E+00
  2.21002328E+00   2.17147944E+00   2.18444238E+00
  2.17378754E+00   2.00186109E+00   1.86052980E+00
  2.12674036E+00   1.46521648E+00   1.26075615E+00
  2.06846856E+00   6.21009839E-01   5.05141940E-01
  2.00474549E+00  -3.34070302E-01  -2.81160470E-01
  1.94564064E+00  -1.14442155E+00  -9.95205185E-01
  1.89745392E+00  -1.64721667E+00  -1.54092409E+00
  1.86019732E+00  -1.81633322E+00  -1.83643030E+00
  1.83114181E+00  -1.70292378E+00  -1.84284733E+00
  1.80752938E+00  -1.37920610E+00  -1.57312688E+00
  1.78726843E+00  -9.14731193E-01  -1.08159302E+00
  1.76883479E+00  -3.71291046E-01  -4.48990129E-01
  1.75103263E+00   1.95594570E-01   2.30539616E-01
